trip_id,Departure,Arrival,Duration,Departure_City,Arrival_City
OCESN414428R0200233833,Gare de Aubrais-(les),Gare de Toury,45,Fleury-les-Aubrais,Toury
OCESN414511R0100133834,Gare de Bourges,Gare de Vierzon,70,Bourges,Vierzon
OCESN414565R0200233836,Gare de Bourges,Gare de Montluçon-Ville,160,Bourges,Villefranche-d'Allier
OCESN414909R0300333840,Gare de Port-Boulet,Gare de Tours,77,Chouzé-sur-Loire,Tours
OCESN415126R0200233841,Gare de Aubrais-(les),Gare de Tours,160,Fleury-les-Aubrais,Tours
OCESN415179R0600633842,Gare de Aubrais-(les),Gare de Château-Gaillard,45,Fleury-les-Aubrais,Santilly
OCESN415512R0300333844,Gare de Romorantin-Blanc-Argent,Gare de Valençay,45,Romorantin-Lanthenay,Valençay
OCESN415959R0400433845,Gare de Chartres,Gare de Nogent-le-Rotrou,91,Chartres,Nogent-le-Rotrou
OCESN416002R0200233854,Gare de Chartres,Gare de La Verrière,108,Chartres,La Verrière
OCESN416005R0300333857,Gare de Chartres,Gare de Versailles-Chantiers,110,Chartres,Versailles
OCESN416006R0200233858,Gare de Chartres,Gare de Courtalain-St-Pellerin,90,Chartres,Arrou
OCESN416400R0200233873,Gare de Charleville-Mézières,Gare de Givet,107,Charleville-Mézières,Givet
OCESN417001R0200233875,Gare de Charleville-Mézières,Gare de Nouzonville,20,Charleville-Mézières,Richmond
OCESN417101R0300333884,Gare de Charleville-Mézières,Gare de Reims,80,Charleville-Mézières,Reims
OCESN417301R0100133887,Gare de Reims,Gare de Sedan,163,Reims,Sedan
OCESN417322R0100133888,Gare de Charleville-Mézières,Gare de Sedan,43,Charleville-Mézières,Sedan
OCESN417328R0100133889,Gare de Rethel,Gare de Sedan,113,Asfeld,Sedan
OCESN417404R0100133910,Gare de Laon,Gare de Reims,110,Laon,Reims
OCESN417951R0100133911,Gare de Chaumont,Gare de Châlons-en-Champagne,164,Chaumont,Châlons-en-Champagne
OCESN418003R0200233913,Gare de Châlons-en-Champagne,Gare de St-Dizier,75,Châlons-en-Champagne,Bayard-sur-Marne
OCESN418009R0300333914,Gare de Châlons-en-Champagne,Gare de Château-Thierry,105,Châlons-en-Champagne,Château-Thierry
OCESN418400R0100133922,Gare de Dormans,Gare de Epernay,30,Dormans,Épernay
OCESN418402R0100133924,Gare de Bar-le-Duc,Gare de Epernay,155,Bar-le-Duc,Épernay
OCESN418405R0100133927,Gare de Bar-le-Duc,Gare de St-Dizier,35,Bar-le-Duc,Bayard-sur-Marne
OCESN418408R0100133930,Gare de Bar-le-Duc,Gare de Châlons-en-Champagne,110,Bar-le-Duc,Châlons-en-Champagne
OCESN418410R0100133931,Gare de Culmont-Chalindrey,Gare de Troyes,161,Culmont,Troyes
OCESN418802R0100133932,Gare de Dijon-Ville,Gare de Troyes,145,Dijon,Troyes
OCESN418809R0100133934,Gare de Cerbère,Gare de Perpignan,107,Cerbère,Cases-de-Pène
OCESN423011R0200233946,Gare de Le Grau-du-Roi,Gare de Vauvert,44,Le Grau-du-Roi,Vauvert
OCESN423013R0200233948,Gare de Le Grau-du-Roi,Gare de Nîmes,93,Le Grau-du-Roi,Nîmes
OCESN423016R0300333952,Gare de Carcassonne,Gare de Castelnaudary,59,Carcassonne,Castelnaudary
OCESN423021R0200233958,Gare de Narbonne,Gare de Toulouse-Matabiau,218,Tuchan,Toulouse
OCESN423028R0200233962,Gare de Castelnaudary,Gare de Narbonne,134,Castelnaudary,Tuchan
OCESN423030R0200233963,Gare de Alès,Gare de Génolhac,57,Venarey-les-Laumes,Génolhac
OCESN423100R0200233964,Gare de Alès,Gare de La Bastide-St-Laurent,111,Venarey-les-Laumes,Bordeaux
OCESN423102R0200233966,Gare de Alès,Gare de Mende,187,Venarey-les-Laumes,Manduel
OCESN423103R0200233967,Gare de Alès,Gare de Langogne,136,Venarey-les-Laumes,Langogne
OCESN423106R0200233970,Gare de Marvejols,Gare de Mende,48,Marvejols,Manduel
OCESN423111R0200233973,Gare de Alès,Gare de Arvant,263,Venarey-les-Laumes,Bournoncle-Saint-Pierre
OCESN423112R0200233974,Gare de Langogne,Gare de Nîmes,180,Langogne,Nîmes
OCESN423125R0200233986,Gare de Mende,Gare de Nîmes,247,Manduel,Nîmes
OCESN423133R0200233994,Gare de Marvejols,Gare de Nîmes,297,Marvejols,Nîmes
OCESN423135R0200233996,Gare de Castelnaudary,Gare de Toulouse-Matabiau,83,Castelnaudary,Toulouse
OCESN423323R0200234002,Gare de Perpignan,Gare de Villefranche-Vernet-l.B,64,Cases-de-Pène,Prades
OCESN425350R0200234006,Gare de Guéret,Gare de Limoges-Bénédictins,111,Guéret,Limoges
OCESN426054R0200234023,Gare de Le Dorat,Gare de Limoges-Bénédictins,70,Le Dorat,Limoges
OCESN426201R0200234027,Gare de Limoges-Bénédictins,Gare de Poitiers,205,Limoges,Poitiers
OCESN426220R0300334030,Gare de Limoges-Bénédictins,Gare de Saillat-Chassenon,91,Limoges,Saillans
OCESN426300R0200234035,Gare de Limoges-Bénédictins,Gare de Périgueux,147,Limoges,Marsac-sur-l'Isle
OCESN426405R0200234039,Gare de St-Yrieix-la-Perche,Pompadour,47,SAINT-YRIEIX-LA-PERCHE,Arnac-Pompadour
OCESN426503R0200234044,Gare de Nexon,Pompadour,83,Nexon,Arnac-Pompadour
OCESN426503R0300334045,Gare de Limoges-Bénédictins,Gare de Nexon,33,Limoges,Nexon
OCESN426505R0200234048,Gare de Objat,Pompadour,31,Objat,Arnac-Pompadour
OCESN426550R0200234070,Gare de Brive-la-Gaillarde,Gare de Objat,46,Brive-la-Gaillarde,Objat
OCESN426556R0200234073,Gare de Brive-la-Gaillarde,Gare de Limoges-Bénédictins,174,Brive-la-Gaillarde,Limoges
OCESN426708R0100134084,Gare de Limoges-Bénédictins,Gare de Ussel,192,Limoges,Maussac
OCESN426804R0200234085,Gare de Brive-la-Gaillarde,Gare de Tulle,44,Brive-la-Gaillarde,Saint-Priest-de-Gimel
OCESN426956R0200234092,Gare de Lunéville,Gare de Nancy-Ville,71,Lunéville,Nancy
OCESN429009R0100134099,Gare de Epinal,Gare de Nancy-Ville,79,Nomexy,Nancy
OCESN429011R0300334100,Gare de Longwy,Gare de Rodange,16,Longwy,Rodange
OCESN429021R0200234101,Gare de Bening,Gare de Saarbrücken /Sarrebruck,53,Béning-lès-Saint-Avold,Saarbrücken
OCESN429027R0200234102,Gare de Longwy,Gare de Nancy-Ville,172,Longwy,Nancy
OCESN429069R0200234118,Gare de Conflans-Jarny,Gare de Longwy,86,Jarny,Longwy
OCESN429071R0200234120,Gare de Nancy-Ville,Gare de Pont-St-Vincent,60,Nancy,Pontarlier
OCESN429073R0200234121,Gare de Bar-le-Duc,Gare de Metz-Ville,138,Bar-le-Duc,Strasbourg
OCESN429085R0200234130,Gare de Bar-le-Duc,Gare de Nancy-Ville,88,Bar-le-Duc,Nancy
OCESN429092R0200234137,Gare de Nancy-Ville,Gare de Remiremont,160,Nancy,Remiremont
OCESN429097R0400434141,Gare de Châlons-en-Champagne,Gare de Metz-Ville,228,Châlons-en-Champagne,Strasbourg
OCESN429098R0200234142,Gare de Epinal,Gare de Remiremont,37,Nomexy,Remiremont
OCESN429100R0100134144,Gare de Baroncourt,Gare de Nancy-Ville,109,Dommary-Baroncourt,Nancy
OCESN429116R0200234151,Gare de Conflans-Jarny,Gare de Hagondange,64,Jarny,Hagondange
OCESN429121R0200234153,Gare de Hagondange,Gare de Verdun,113,Hagondange,Paris
OCESN429123R0200234154,Gare de Nancy-Ville,Gare de St-Dié-des-Vosges,121,Nancy,Sainte-Marguerite
OCESN429127R0300334157,Gare de Nancy-Ville,Gare de Revigny,144,Nancy,Revigny-sur-Ornain
OCESN429139R0100134168,Gare de Liverdun,Gare de Nancy-Ville,25,Liverdun,Nancy
OCESN429147R0200234173,Gare de Bar-le-Duc,Gare de Toul,77,Bar-le-Duc,Toulouse
OCESN429153R0300334178,Gare de Lunéville,Gare de St-Dié-des-Vosges,41,Lunéville,Sainte-Marguerite
OCESN429194R0100134187,Gare de Longwy,Gare de Sedan,108,Longwy,Sedan
OCESN429218R0100134191,Gare de Charleville-Mézières,Gare de Longwy,151,Charleville-Mézières,Longwy
OCESN429302R0100134203,Gare de Diemeringen,Gare de Saarbrücken /Sarrebruck,75,Diemeringen,Saarbrücken
OCESN429384R0200234221,Gare de Nancy-Ville,Gare de Verdun,108,Nancy,Paris
OCESN429401R0200234225,Gare de Dijon-Ville,Gare de Neufchâteau,120,Dijon,Neufchâteau
OCESN429460R0100134226,Gare de Dijon-Ville,Gare de Nancy-Ville,190,Dijon,Nancy
OCESN429469R0200234227,Gare de Bettembourg,Gare de Luxembourg,20,Bettembourg,Luxembourg
OCESN429500R0200234228,Gare de Millau,Gare de Rodez,85,Millau,Saint-Christophe-Vallon
OCESN433022R0300334319,Gare de Millau,Laissac-Foirail,60,Millau,Laissac-Sévérac l'Église
OCESN433039R0400434326,Gare de Mazamet,Gare de St-Sulpice (Tarn),103,Caucalières,Saint-Sulpice-la-Pointe
OCESN433102R0200234330,Gare de Castres,Gare de St-Sulpice (Tarn),60,Vielmur-sur-Agout,Saint-Sulpice-la-Pointe
OCESN433110R0300334338,Gare de Capdenac,Gare de Figeac,20,Capdenac-Gare,Figeac
OCESN433201R0300334341,Gare de Figeac,Gare de Tessonnières,160,Figeac,Gaillac
OCESN433202R0200234342,Gare de Aurillac,Gare de Toulouse-Matabiau,244,Aurillac,Toulouse
OCESN433296R0200234356,Gare de Auch,Gare de L'Isle-Jourdain (Gers),51,Auch,L'isle Jourdain
OCESN433305R0200234357,Gare de Auch,Gare de Toulouse-Matabiau,122,Auch,Toulouse
OCESN433306R0200234358,Gare de Auch,Gare de Colomiers,94,Auch,Colomiers
OCESN433321R0200234366,Gare de L'Isle-Jourdain (Gers),Gare de Toulouse-Matabiau,72,L'isle Jourdain,Toulouse
OCESN433353R0200234367,Gare de Colomiers,Gare de L'Isle-Jourdain (Gers),48,Colomiers,L'isle Jourdain
OCESN433362R0300334372,Gare de Brive-la-Gaillarde,Gare de Montauban-Ville-Bourbon,198,Brive-la-Gaillarde,Montauban
OCESN433612R0100134373,Gare de Cahors,Gare de Montauban-Ville-Bourbon,78,Cahors,Montauban
OCESN433614R0100134374,Gare de Boussens,Gare de Pau,183,Boussens,Paris
OCESN433710R0500534381,Gare de Muret,Gare de Tarbes,182,Muret,Rabastens-de-Bigorre
OCESN433717R0500534384,Gare de Boussens,Gare de Muret,93,Boussens,Muret
OCESN433718R0400434385,Gare de Boussens,Gare de Montréjeau-Gourdan-Pol,55,Boussens,Gourdan-Polignan
OCESN433721R0400434387,Gare de Montréjeau-Gourdan-Pol,Gare de Muret,138,Gourdan-Polignan,Muret
OCESN433733R0300334393,Gare de Pau,Gare de Tarbes,93,Paris,Rabastens-de-Bigorre
OCESN433746R0300334402,Gare de Lourdes,Gare de Tarbes,35,Lourdes,Rabastens-de-Bigorre
OCESN433768R0300334412,Gare de Agen,Gare de Montauban-Ville-Bourbon,106,Bourg-la-Reine,Montauban
OCESN433814F0100134418,Gare de Capdenac,Gare de Rodez,86,Capdenac-Gare,Saint-Christophe-Vallon
OCESN433952R0100134422,Gare de Brive-la-Gaillarde,Gare de Capdenac,148,Brive-la-Gaillarde,Capdenac-Gare
OCESN433952R0200234423,Gare de Cambrai Ville,Gare de St Quentin,101,Villers-Guislain,Pontarlier
OCESN435001R0200234433,Gare de Boulogne Ville,Gare de Calais Fréthun,30,Fréthun,Fréthun
OCESN435005R0500534435,Gare de Calais Fréthun,Gare de Rang du Fl. Verton Ber,96,Fréthun,Rang-du-Fliers
OCESN435011R0400434439,Gare de Lille Flandres,Gare de Mouscron / Moeskroen,49,Lille,Mouscron - Moeskroen
OCESN435012R0200234440,Gare de Douai,Gare de Lille Flandres,118,Douai,Lille
OCESN435020R0200234448,Gare de Cambrai Ville,Gare de Valenciennes,95,Villers-Guislain,Denain
OCESN435036R0200234462,Gare de Aulnoye Aymeries,Gare de Jeumont,50,Aulnoye-Aymeries,Jeumont
OCESN435040R0300334466,Gare de Aulnoye Aymeries,Gare de Maubeuge,28,Aulnoye-Aymeries,Maubeuge
OCESN435042R0200234468,Gare de Maubeuge,Gare de St Quentin,116,Maubeuge,Pontarlier
OCESN435050R0200234476,Gare de Aulnoye Aymeries,Gare de Busigny,82,Aulnoye-Aymeries,Busigny
OCESN435052R0200234478,Gare de Amiens,Gare de Arras,104,Amiens,Arras
OCESN435054R0200234480,Gare de Aulnoye Aymeries,Gare de Hirson,104,Aulnoye-Aymeries,Hirson
OCESN435056R0200234483,Gare de Lille Flandres,Gare de Valenciennes,127,Lille,Denain
OCESN435058R0200234485,Gare de Jeumont,Gare de Maubeuge,15,Jeumont,Maubeuge
OCESN435100R0200234532,Gare de Jeumont,Gare de Valenciennes,128,Jeumont,Denain
OCESN435115R0200234547,Gare de Charleroi Sud,Gare de Maubeuge,60,Charleroi,Maubeuge
OCESN435124R0300334556,Gare de Calais Ville,Gare de Hazebrouck,109,Calais,Hazebrouck
OCESN435134R0300334566,Gare de Arras,Gare de St Pol sur Ternoise,63,Arras,Saint-Pol-sur-Ternoise
OCESN435160R0100134586,Gare de Abbeville,Gare de Amiens,56,Abbeville,Amiens
OCESN435163R0200234589,Gare de Arras,Gare de Lens,42,Arras,Lens
OCESN435168R0200234594,Gare de Arras,Gare de Lille Flandres,99,Arras,Lille
OCESN435188R0100134612,Gare de Amiens,Gare de Lille Flandres,223,Amiens,Lille
OCESN435190R0100134614,Gare de Albert,Gare de Douai,119,Leval-Trahegnies,Douai
OCESN435192R0200234616,Gare de Amiens,Gare de Douai,164,Amiens,Douai
OCESN435194R0100134618,Gare de Albert,Gare de Arras,62,Leval-Trahegnies,Arras
OCESN435214R0400434638,Gare de Dunkerque,Gare de Lille Flandres,150,Dunkerque,Lille
OCESN437027R0100134687,Gare de Caen,Gare de Cherbourg,174,Caen,Cherbourg-en-Cotentin
OCESN438001R0300334690,Gare de Evreux,Normandie,84,Nonancourt,Normandie
OCESN438003R0200234693,Gare de Le Mans,Gare de Tours,133,Le Mans,Tours
OCESN439451R0200234695,Gare de Amiens,Gare de Rouen-Rive-Droite,186,Amiens,Rouen
OCESN441002R0300334697,Gare de La Roche-sur-Yon,Gare de La Rochelle-Ville,120,La Roche-sur-Yon,La Rochelle
OCESN444500R0100134700,Gare de Angers-St-Laud,Gare de Sablé-sur-Sarthe,83,Angers,Juigné-sur-Sarthe
OCESN444512R0100134707,Gare de Le Mans,Gare de Nogent-le-Rotrou,95,Le Mans,Nogent-le-Rotrou
OCESN444514R0100134709,Gare de Connerré-Beillé,Gare de Le Mans,50,Beillé,Le Mans
OCESN444518R0100134712,Gare de Laval,Gare de Le Mans,135,Laval,Le Mans
OCESN444520R0100134713,Gare de Angers-St-Laud,Gare de Saumur,95,Angers,Saumur
OCESN444528R0100134718,Gare de Angers-St-Laud,Gare de Cholet,100,Angers,Cholet
OCESN444531R0100134721,Gare de Beauvais-Gare-SNCF,Gare de Persan-Beaumont,90,Beauvais,Persan
OCESN447026R0200234731,Gare de Tergnier,Laon-Gare-Routière-Poma,67,Tergnier,Lambatara
OCESN447138R0300334736,Gare de Amiens,Gare de Tergnier,159,Amiens,Tergnier
OCESN447142R0300334737,Gare de Amiens,Gare de St Quentin,93,Amiens,Pontarlier
OCESN447172R0200234750,Gare de Creil,Gare de Laon,171,Creil,Laon
OCESN447222R0500534757,Gare de Creil,Laon-Gare-Routière-Poma,200,Creil,Lambatara
OCESN447224R0300334758,Gare de St Quentin,Gare de Tergnier,28,Pontarlier,Tergnier
OCESN447331R0700734760,Gare de Creil,Gare de St-Just-SNCF,56,Creil,De Pere
OCESN447526R0200234793,Gare de Amiens,Gare de St-Just-SNCF,87,Amiens,De Pere
OCESN447528R0400434794,Gare de Amiens,Gare de Creil,95,Amiens,Creil
OCESN447573R0400434832,Gare de Abancourt,Le Tréport-Mers-Les-B,83,Abancourt,Le Tréport
OCESN447580R0300334841,Gare de Angoulême,Gare de Poitiers,158,Angoulême,Poitiers
OCESN450226R0200234881,Gare de La Rochelle-Ville,Gare de Saintes,98,La Rochelle,Saintes
OCESN451200R0200234895,Gare de La-Rochelle-Pt-Dauphine,Gare de Rochefort,64,La Rochelle,Saint-Bonnet-de-Rochefort
OCESN451202R0200234897,Gare de La Rochelle-Ville,Gare de St-Mariens-St-Yzan,184,La Rochelle,Forest - Vorst
OCESN451203R0200234898,Gare de La Rochelle-Ville,Gare de La-Rochelle-Pt-Dauphine,9,La Rochelle,La Rochelle
OCESN451204R0400434899,Gare de La-Rochelle-Pt-Dauphine,Gare de Saintes,133,La Rochelle,Saintes
OCESN451208R0100134905,Gare de Niort,Gare de Saintes,95,Niort,Saintes
OCESN451462R0100134908,Gare de Niort,Gare de Royan,139,Niort,Royan
OCESN451467R0100134909,Gare de Angoulême,Gare de Saintes,98,Angoulême,Saintes
OCESN451508R0100134910,Gare de Angoulême,Gare de Royan,145,Angoulême,Royan
OCESN451509R0200234911,Gare de Breil-sur-Roya,Gare de Tende,40,Touët-de-l'Escarène,Tende
OCESN453001R0200234916,Gare de Cannes,Gare de Grasse,50,Cannes,Vallauris
OCESN453005R0200234920,Gare de Marseille-St-Charles,Gare de Toulon,125,Marseille,Toulon
OCESN453006R0200234921,Gare de Les Arcs-Draguignan,Gare de St-Raphaël-Valescure,30,Les Arcs,Agou Yiboe
OCESN453008R0300334923,Gare de Nice-Ville,Gare de Sospel,65,Nice,Sospel
OCESN453012R0200234927,Gare de Nice-Ville,Gare de Touet-de-l'Escarène,65,Nice,Touët-de-l'Escarène
OCESN453014R0200234929,Gare de Avignon-Centre,Gare de Miramas,100,Morières-lès-Avignon,Miramas
OCESN453030R0200234937,Aix-Gare-Routière,Gare de Marseille-St-Charles,55,Aix-en-Provence,Marseille
OCESN454000R0100134938,Aix-Gare-Routière,Gare de Gardanne,20,Aix-en-Provence,Gardanne
OCESN454001R0100134939,Gare de Marseille-St-Charles,Gare de Sisteron,175,Marseille,Sisteron
OCESN454005R0100134943,Gare de Marseille-St-Charles,Gare de Martigues,70,Marseille,Martigues
OCESN454006R0100134944,Roanne-Gare-Routière,Saint-Etienne-Chtx GR,119,Roanne,Saint-Étienne
OCESN456000R0100134946,Lyon-Perrache-Gare-Rout,Roanne-Gare-Routière,142,Lyon,Roanne
OCESN457402R0100134962,Gare de Clelles-Mens,Gare de Veynes-Dévoluy,56,Clelles,Veynes
OCESN460400R0100134969,Gare de Gap,Gare de Veynes-Dévoluy,30,Gap,Veynes
OCESN460401R0100134970,Gare de La Roche-sur-Foron,Gare de St-Gervais-L-B-Le-Fayet,108,La Roche-sur-Foron,Saint-Gervais-les-Bains
OCESN461008R0100134982,Gare de Annecy,Gare de La Roche-sur-Foron,55,Annecy,La Roche-sur-Foron
OCESN461102R0200234992,Gare de Chedde,Gare de St-Gervais-L-B-Le-Fayet,10,Passy,Saint-Gervais-les-Bains
OCESN464001R0100135035,Gare de Sarrebourg,Gare de Strasbourg,59,Avricourt,Strasbourg
OCESN830103F0300335081,Gare de Krimmeri-Meinau,Gare de Strasbourg,7,Strasbourg,Strasbourg
OCESN830200F0200235157,Gare de Metz-Ville,Gare de Strasbourg,86,Strasbourg,Strasbourg
OCESN830300F0400435159,Gare de Strasbourg,Gare de Wissembourg,58,Strasbourg,Wissembourg
OCESN830502F0300335258,Gare de Krimmeri-Meinau,Gare de Sarreguemines,92,Strasbourg,Sarreguemines
OCESN830917F1201235539,Gare de Colmar,Gare de Strasbourg,53,Colmar,Strasbourg
OCESN831318F0200235610,Gare de Obernai,Gare de Strasbourg,31,Obernai,Strasbourg
OCESN831720F0200235851,Gare de St-Dié-des-Vosges,Gare de Strasbourg,112,Sainte-Marguerite,Strasbourg
OCESN831807F0200236003,Gare de Mulhouse,Gare de Strasbourg,61,Mulhouse,Strasbourg
OCESN832300F0300336086,Gare de Erstein,Gare de Mulhouse,53,Erstein,Mulhouse
OCESN832303F0300336094,Gare de Mulhouse,Gare de Sélestat,40,Mulhouse,SELESTAT
OCESN832308F2902936107,Gare de Lutterbach Tram-train,Gare de Mulhouse-Gare-Centrale,19,Lutterbach,Mulhouse
OCESN832500F0200236292,Gare de Mulhouse-Gare-Centrale,Gare de Thann-Saint-Jacques,46,Mulhouse,Thann
OCESN832602F0200236303,Gare de Mulhouse-Gare-Centrale,Gare de Thann,41,Mulhouse,Thann
OCESN832604F0200236305,Gare de Mulhouse,Gare de Thann-Saint-Jacques,32,Mulhouse,Thann
OCESN832760F0300336438,Gare de Mulhouse,Gare de Willer-sur-Thur,36,Mulhouse,Willer-sur-Thur
OCESN832765F0200236444,Gare de Mulhouse,Gare de Thann,26,Mulhouse,Thann
OCESN832766F0400436448,Gare de Mulhouse,Gare de Wesserling,47,Mulhouse,Fellering
OCESN832771F0400436455,Gare de Niederbronn,Gare de Strasbourg,53,Niederbronn-les-Bains,Strasbourg
OCESN832901F0300336568,Gare de Conflans-Jarny,Gare de Nancy-Ville,51,Jarny,Nancy
OCESN833203F0800836633,Gare de Longuyon,Gare de Thionville,39,Longuyon,Thionville
OCESN833308F0200236650,Gare de Longwy,Gare de Thionville,55,Longwy,Thionville
OCESN833341F0200236653,Gare de Bar-le-Duc,Gare de Lunéville,98,Bar-le-Duc,Lunéville
OCESN833602F0400436749,Gare de Lunéville,Gare de Revigny,108,Lunéville,Revigny-sur-Ornain
OCESN833606F0700736755,Gare de Epernay,Gare de Nancy-Ville,123,Épernay,Nancy
OCESN833618F1101136781,Gare de Epernay,Gare de Lunéville,165,Épernay,Lunéville
OCESN833618F1601636779,Gare de Epernay,Gare de Metz-Ville,117,Épernay,Strasbourg
OCESN833652F0300336809,Gare de Lunéville,Gare de Toul,68,Lunéville,Toulouse
OCESN833661F0500536810,Gare de Epinal,Gare de Metz-Ville,120,Nomexy,Strasbourg
OCESN834010F0800836812,Gare de Metz-Ville,Gare de Remiremont,135,Strasbourg,Remiremont
OCESN834026F0600636832,Gare de Metz-Ville,Gare de Sarrebourg,62,Strasbourg,Avricourt
OCESN834351F0200236965,Gare de Metz-Ville,Gare de Sarreguemines,62,Strasbourg,Sarreguemines
OCESN834850F0100137008,Gare de Nancy-Ville,Gare de Strasbourg,89,Nancy,Strasbourg
OCESN835010F0600637052,Gare de Lunéville,Gare de Strasbourg,67,Lunéville,Strasbourg
OCESN835014F1001037069,Gare de Lunéville,Gare de Metz-Ville,73,Lunéville,Strasbourg
OCESN835190F0400437220,Gare de Nancy-Ville,Gare de Toul,23,Nancy,Toulouse
OCESN836352F0500537458,Gare de Culmont-Chalindrey,Gare de Vittel,49,Culmont,Vittel
OCESN836402F0100137486,Gare de Paris-Est,Gare de Vittel,230,Paris,Vittel
OCESN836404F1201237491,Gare de Charleville-Mézières,Gare de Longuyon,60,Charleville-Mézières,Longuyon
OCESN838232F0400437701,Gare de Charleville-Mézières,Gare de Thionville,96,Charleville-Mézières,Thionville
OCESN838234F0400437707,Gare de Champagne-Ardenne,Gare de Charleville-Mézières,71,Bezannes,Charleville-Mézières
OCESN838340F0100137763,Gare de Champagne-Ardenne,Gare de Reims,12,Bezannes,Reims
OCESN838342F0500537769,Gare de Château-Thierry,Gare de Reims,66,Château-Thierry,Reims
OCESN838501F0400437819,Gare de Bar-le-Duc,Gare de Paris-Est,150,Bar-le-Duc,Paris
OCESN839101F0100137930,Gare de Château-Thierry,Gare de Paris-Est,53,Château-Thierry,Paris
OCESN839101F0300337926,Gare de Bar-le-Duc,Gare de Château-Thierry,95,Bar-le-Duc,Château-Thierry
OCESN839101F1001037925,Gare de Châlons-en-Champagne,Gare de Paris-Est,101,Châlons-en-Champagne,Paris
OCESN839106F1601637950,Gare de Paris-Est,Gare de St-Dizier,140,Paris,Bayard-sur-Marne
OCESN839106F1701737957,Gare de Epernay,Gare de Paris-Est,84,Épernay,Paris
OCESN839106F2002037956,Gare de Château-Thierry,Gare de St-Dizier,85,Château-Thierry,Bayard-sur-Marne
OCESN839130F0600638014,Gare de Paris-Est,Gare de Strasbourg,359,Paris,Strasbourg
OCESN839131F1001038023,Gare de Paris-Est,Gare de Sarrebourg,270,Paris,Avricourt
OCESN839162F0500538088,Gare de Nancy-Ville,Gare de Paris-Est,199,Nancy,Paris
OCESN839163F0200238094,Gare de Bar-le-Duc,Gare de Strasbourg,158,Bar-le-Duc,Strasbourg
OCESN839163F0700738097,Gare de Paris-Est,Gare de Troyes,90,Paris,Troyes
OCESN839400F0600638175,Gare de Culmont-Chalindrey,Gare de Paris-Est,188,Culmont,Paris
OCESN839412F0300338207,Gare de Chaumont,Gare de Culmont-Chalindrey,33,Chaumont,Culmont
OCESN839501F2102138232,Gare de Chaumont,Gare de Paris-Est,145,Chaumont,Paris
OCESN839505F2202238265,Gare de Mulhouse,Gare de Paris-Est,294,Mulhouse,Paris
OCESN839550F5505538288,Gare de Mulhouse,Gare de Troyes,182,Mulhouse,Troyes
OCESN839550F6106138292,Gare de Chaumont,Gare de Mulhouse,137,Chaumont,Mulhouse
OCESN839552F3203238324,Gare de Belfort-Ville,Gare de Paris-Est,247,Belfort,Paris
OCESN839553F4704738345,Gare de Belfort-Ville,Gare de Troyes,163,Belfort,Troyes
OCESN839555F5005038379,Gare de Longueville (S.-et-M.),Gare de Mulhouse,234,Longueville,Mulhouse
OCESN839556F5205238394,Gare de Belfort-Ville,Gare de Chaumont,105,Belfort,Chaumont
OCESN839558F3103138444,Gare de Dijon-Ville,Gare de Paris-Est,223,Dijon,Paris
OCESN839584F2302338502,Gare de Culmont-Chalindrey,Gare de Dijon-Ville,46,Culmont,Dijon
OCESN839591F0300338525,Gare de Châlons-en-Champagne,Gare de Reims,44,Châlons-en-Champagne,Reims
OCESN839660F0200238611,Gare de Reims,Gare de St-Dizier,93,Reims,Bayard-sur-Marne
OCESN839710F0100138643,Gare de Culmont-Chalindrey,Gare de Reims,171,Culmont,Reims
OCESN839800F0100138647,Gare de Chaumont,Gare de Reims,130,Chaumont,Reims
OCESN839801F0100138650,Gare de Culmont-Chalindrey,Gare de St-Dizier,89,Culmont,Bayard-sur-Marne
OCESN839802F0300338652,Gare de Dijon-Ville,Gare de Reims,216,Dijon,Reims
OCESN839831F0100138699,Gare de Dijon-Ville,Gare de St-Dizier,128,Dijon,Bayard-sur-Marne
OCESN839831F0400438700,Gare de Epernay,Gare de Reims,35,Épernay,Reims
OCESN839900F0300338718,Gare de Champagne-Ardenne,Gare de Sedan,105,Bezannes,Sedan
OCESN840800F0400438804,Gare de Aulnoye Aymeries,Gare de Valenciennes,29,Aulnoye-Aymeries,Denain
OCESN841500F0200239125,Gare de Maubeuge,Gare de Valenciennes,42,Maubeuge,Denain
OCESN841500F0300339127,Gare de Hirson,Gare de Valenciennes,90,Hirson,Denain
OCESN841600F0300339165,Gare de Busigny,Gare de Maubeuge,36,Busigny,Maubeuge
OCESN841700F0100139198,Gare de Aulnoye Aymeries,Gare de Tergnier,71,Aulnoye-Aymeries,Tergnier
OCESN841702F0200239200,Gare de Aulnoye Aymeries,Gare de St Quentin,48,Aulnoye-Aymeries,Pontarlier
OCESN841704F0200239202,Gare de Lille Flandres,Gare de Maubeuge,72,Lille,Maubeuge
OCESN841800F0700739230,Gare de Aulnoye Aymeries,Gare de Lille Flandres,60,Aulnoye-Aymeries,Lille
OCESN841800F0800839231,Gare de Jeumont,Gare de Lille Flandres,81,Jeumont,Lille
OCESN841802F0200239236,Gare de Hirson,Gare de Lille Flandres,108,Hirson,Lille
OCESN841900F1201239356,Gare de Charleville-Mézières,Gare de Lille Flandres,146,Charleville-Mézières,Lille
OCESN841904F0800839366,Gare de Béthune,Gare de Lille Flandres,39,Béthune,Lille
