ID,Departure,Arrival,Duration,Departure_City,Arrival_City
89e50ade-23bc-4105-8da1-401a8d92fc62,Baule,Maillé,44,BAULE,MAILLE
dacf7ed6-dcbb-4fed-9b6b-f828da89638f,Baule,Port-de-Piles,45,BAULE,LA CELLE-SAINT-AVANT
a2cc1279-14cd-4ac1-ad98-1a55b1bf0a40,Baule,Les Ormes-sur-Vienne,47,BAULE,LES ORMES
7d30bab2-93e1-4319-a35f-f016cdb5b1ba,Baule,Dangé,48,BAULE,DANGE-SAINT-ROMAIN
cbcf1986-d4a7-432e-97a2-4c0eeabee304,Baule,Ingrandes-sur-Vienne,51,BAULE,INGRANDES
72869d58-c157-4233-933d-8a46c08e6136,Baule,Châtellerault,53,BAULE,CHATELLERAULT
d4eb46d7-9807-495d-a8c4-89a7fc2a8115,Baule,Nerpuy,54,BAULE,NAINTRE
34fa4392-274f-45cd-8ad1-9dfb13cf37a3,Baule,Naintré-les-Barres,56,BAULE,NAINTRE
ba83db54-7a64-4e76-aba8-7ac108a0f587,Baule,La Tricherie,57,BAULE,BEAUMONT SAINT-CYR
5cd78ee9-7e4c-40ed-9eaa-27136c823ae3,Baule,Dissay,59,BAULE,DISSAY
5bbbafed-0ba1-4b7a-82dc-01628d244a2f,Baule,Jaunay-Clan,60,BAULE,JAUNAY-MARIGNY
35f36da5-e082-4fc9-a785-468c8ec2513c,Baule,Futuroscope,60,BAULE,CHASSENEUIL-DU-POITOU
4375bb6c-fb90-4717-bde9-c3a18a2a75c1,Baule,Chasseneuil (Vienne),61,BAULE,CHASSENEUIL-DU-POITOU
faceabd5-0261-4e9f-9065-1dce10fa1701,Baule,Poitiers,64,BAULE,POITIERS
141c2b7f-cdc9-4f67-b0ed-a619cc1d0fd3,Baule,Ligugé,66,BAULE,LIGUGE
5bb6264b-7839-4906-867a-fce2f98c2874,Baule,Iteuil,68,BAULE,ITEUIL
018ad7ea-e924-45f9-b34d-5513f996c066,Baule,Vivonne,70,BAULE,VIVONNE
a87c49d4-a1f8-4ecb-8b78-9311aeeb90a5,Baule,Anché-Voulon,73,BAULE,ANCHE
fe4277ed-3cbf-463b-8c9a-53ff27ef3620,Baule,Couhé-Vérac,75,BAULE,VALENCE-EN-POITOU
08256de0-42c4-42ea-a00c-816226c2f3b8,Baule,Épanvilliers,78,BAULE,BLANZAY
810a982f-c99d-4259-8262-4783e22f8f0e,Baule,St-Saviol,81,BAULE,SAINT-SAVIOL
a69b341e-31ac-41b5-8de1-3e85e6da0a6f,Baule,Ruffec,86,BAULE,RUFFEC
fe023063-dae4-4d2a-bf47-d00beef7aeef,Baule,Luxé,92,BAULE,LUXE
1fb1688a-8f06-46fe-b6ac-dffb0364f440,Baule,Angoulême,101,BAULE,ANGOULEME
afb81ad8-9301-457f-82e4-2b4b2ddea379,Baule,La Couronne,104,BAULE,LA COURONNE
23f97567-03d2-4907-b0ad-64a82ddd0119,Baule,Charmant,109,BAULE,BOISNE-LA TUDE
a9cb61e0-3624-421e-b44c-74faaddb0a68,Baule,Montmoreau,113,BAULE,MONTMOREAU
73bb065a-57fa-4e2f-844a-559833ecb657,Baule,Chalais,118,BAULE,CHALAIS
cc1873ba-065e-4c70-b8a6-1fd0066ed520,Baule,St-Aigulin-La Roche-Chalais,123,BAULE,SAINT-AIGULIN
a35371d6-8fee-4459-9d45-cd41c1c30c67,Baule,Les Églisottes,126,BAULE,LES EGLISOTTES-ET-CHALAURES
56de5bec-7b61-4b4b-8234-38558ce496bc,Baule,Coutras,129,BAULE,COUTRAS
785218c0-0a8b-44bf-b7eb-866fe2a70a4b,Baule,St-Denis-de-Pile,132,BAULE,SAINT-DENIS-DE-PILE
08c778b7-2697-4b9f-a089-0662d4604d45,Baule,Libourne,134,BAULE,LIBOURNE
78587953-8a86-4a29-83d0-ae4d4fcb6224,Baule,Vayres,137,BAULE,VAYRES
d268e8b9-515b-48d4-9677-41a5c31a228e,Baule,St-Sulpice-Izon,139,BAULE,SAINT-SULPICE-ET-CAMEYRAC
44477cda-1f96-46e2-8a2e-01df2e5f52bd,Baule,St-Loubès,140,BAULE,SAINT-LOUBES
e71390ab-ce70-42d1-ae45-18d6b990eb99,Baule,La Gorp,142,BAULE,AMBARES-ET-LAGRAVE
6406c3f6-b2cb-4ed2-9cca-4a14b5c1245f,Baule,Bassens,143,BAULE,BASSENS
7e92c5ac-4bc0-49ae-9a49-6ebcccadd132,Baule,Bassens-Appontements,143,BAULE,BASSENS
b8a180a2-925f-4eed-a10a-c507a8f26394,Baule,Cenon,145,BAULE,CENON
ef0ba08c-06d5-4919-b6ae-d961cafd3232,Baule,Bordeaux-St-Jean,146,BAULE,BORDEAUX
d66d9fb7-6c31-4b30-833e-9acec61fa96d,Beaugency,Blois-Chambord,10,BEAUGENCY,BLOIS
a0c7bf0c-2303-41f8-a7fc-f0b346b13788,Beaugency,Chouzy,13,BEAUGENCY,VALLOIRE-SUR-CISSE
c91118a6-2126-4523-9740-0bd96846380f,Beaugency,Onzain-Chaumont-sur-Loire,15,BEAUGENCY,VEUZAIN-SUR-LOIRE
3971a84c-b1ad-4938-b68d-e6aaa2f894b7,Beaugency,Veuves-Monteaux,17,BEAUGENCY,VEUZAIN-SUR-LOIRE
7b9e1447-0f71-4103-8c21-3879aca7181f,Beaugency,Limeray,19,BEAUGENCY,LIMERAY
7c20e539-ff93-44be-bf86-74cc98976abd,Beaugency,Amboise,21,BEAUGENCY,AMBOISE
ae41286a-9716-4485-a078-4bebbf7cfce2,Beaugency,Noizay,23,BEAUGENCY,NOIZAY
e18af069-8f48-48a7-b46d-1597322af9a1,Beaugency,Montlouis,25,BEAUGENCY,MONTLOUIS-SUR-LOIRE
c23064c6-9337-4dbd-885c-8d9d236ff016,Beaugency,St-Pierre-des-Corps,28,BEAUGENCY,SAINT-PIERRE-DES-CORPS
4da303df-0224-421f-917a-1edf72c25ead,Beaugency,Monts,33,BEAUGENCY,MONTS
533f0b28-ac19-4409-8d5c-339100d8cc42,Beaugency,Villeperdue,36,BEAUGENCY,VILLEPERDUE
78e07a6e-ee3e-42f6-8294-6024a2c0923b,Beaugency,Ste-Maure-Noyant,40,BEAUGENCY,NOYANT-DE-TOURAINE
